Year,Bundesland,Day-Month,Value,Date
2020,Nordrhein-Westfalen,18.03.,622.0,18.03.2020
2020,Hessen,18.03.,198.0,18.03.2020
2020,Rheinland-Pfalz,18.03.,148.0,18.03.2020
2020,Baden-Württemberg,18.03.,354.0,18.03.2020
2020,Bayern,18.03.,463.0,18.03.2020
2020,Saarland,18.03.,36.0,18.03.2020
2020,Berlin,18.03.,119.0,18.03.2020
2020,Brandenburg,18.03.,80.0,18.03.2020
2020,Mecklenburg-Vorpommern,18.03.,79.0,18.03.2020
2020,Sachsen,18.03.,161.0,18.03.2020
2020,Sachsen-Anhalt,18.03.,88.0,18.03.2020
2020,Thüringen,18.03.,91.0,18.03.2020
2019,Schleswig-Holstein,18.03.,108.0,18.03.2019
2019,Hamburg,18.03.,50.0,18.03.2019
2019,Niedersachsen,18.03.,284.0,18.03.2019
2019,Bremen,18.03.,15.0,18.03.2019
2019,Nordrhein-Westfalen,18.03.,624.0,18.03.2019
2019,Hessen,18.03.,202.0,18.03.2019
2019,Rheinland-Pfalz,18.03.,134.0,18.03.2019
2019,Baden-Württemberg,18.03.,299.0,18.03.2019
2019,Bayern,18.03.,394.0,18.03.2019
2019,Saarland,18.03.,42.0,18.03.2019
2019,Berlin,18.03.,92.0,18.03.2019
2019,Brandenburg,18.03.,86.0,18.03.2019
2019,Mecklenburg-Vorpommern,18.03.,68.0,18.03.2019
2019,Sachsen,18.03.,140.0,18.03.2019
2019,Sachsen-Anhalt,18.03.,84.0,18.03.2019
2019,Thüringen,18.03.,79.0,18.03.2019
2020,Schleswig-Holstein,19.03.,105.0,19.03.2020
2020,Hamburg,19.03.,55.0,19.03.2020
2020,Niedersachsen,19.03.,281.0,19.03.2020
2020,Bremen,19.03.,12.0,19.03.2020
2020,Nordrhein-Westfalen,19.03.,630.0,19.03.2020
2020,Hessen,19.03.,205.0,19.03.2020
2020,Rheinland-Pfalz,19.03.,129.0,19.03.2020
2020,Baden-Württemberg,19.03.,353.0,19.03.2020
2020,Bayern,19.03.,424.0,19.03.2020
2020,Saarland,19.03.,45.0,19.03.2020
2020,Berlin,19.03.,88.0,19.03.2020
2020,Brandenburg,19.03.,85.0,19.03.2020
2020,Mecklenburg-Vorpommern,19.03.,54.0,19.03.2020
2020,Sachsen,19.03.,180.0,19.03.2020
2020,Sachsen-Anhalt,19.03.,75.0,19.03.2020
2020,Thüringen,19.03.,87.0,19.03.2020
2019,Schleswig-Holstein,19.03.,110.0,19.03.2019
2019,Hamburg,19.03.,40.0,19.03.2019
2019,Niedersachsen,19.03.,250.0,19.03.2019
2019,Bremen,19.03.,23.0,19.03.2019
2019,Nordrhein-Westfalen,19.03.,574.0,19.03.2019
2019,Hessen,19.03.,175.0,19.03.2019
2019,Rheinland-Pfalz,19.03.,142.0,19.03.2019
2019,Baden-Württemberg,19.03.,312.0,19.03.2019
2019,Bayern,19.03.,386.0,19.03.2019
2019,Saarland,19.03.,40.0,19.03.2019
2019,Berlin,19.03.,99.0,19.03.2019
2019,Brandenburg,19.03.,91.0,19.03.2019
2019,Mecklenburg-Vorpommern,19.03.,69.0,19.03.2019
2019,Sachsen,19.03.,162.0,19.03.2019
2019,Sachsen-Anhalt,19.03.,105.0,19.03.2019
2019,Thüringen,19.03.,73.0,19.03.2019
2020,Schleswig-Holstein,20.03.,113.0,20.03.2020
2020,Hamburg,20.03.,62.0,20.03.2020
2020,Niedersachsen,20.03.,292.0,20.03.2020
2020,Bremen,20.03.,18.0,20.03.2020
2020,Nordrhein-Westfalen,20.03.,626.0,20.03.2020
2020,Hessen,20.03.,180.0,20.03.2020
2020,Rheinland-Pfalz,20.03.,137.0,20.03.2020
2020,Baden-Württemberg,20.03.,349.0,20.03.2020
2020,Bayern,20.03.,437.0,20.03.2020
2020,Saarland,20.03.,41.0,20.03.2020
2020,Berlin,20.03.,103.0,20.03.2020
2020,Brandenburg,20.03.,87.0,20.03.2020
2020,Mecklenburg-Vorpommern,20.03.,68.0,20.03.2020
2020,Sachsen,20.03.,184.0,20.03.2020
2020,Sachsen-Anhalt,20.03.,82.0,20.03.2020
2020,Thüringen,20.03.,87.0,20.03.2020
2019,Schleswig-Holstein,20.03.,98.0,20.03.2019
2019,Hamburg,20.03.,43.0,20.03.2019
2019,Niedersachsen,20.03.,307.0,20.03.2019
2019,Bremen,20.03.,16.0,20.03.2019
2019,Nordrhein-Westfalen,20.03.,590.0,20.03.2019
2019,Hessen,20.03.,185.0,20.03.2019
2019,Rheinland-Pfalz,20.03.,155.0,20.03.2019
2019,Baden-Württemberg,20.03.,307.0,20.03.2019
2019,Bayern,20.03.,400.0,20.03.2019
2019,Saarland,20.03.,35.0,20.03.2019
2019,Berlin,20.03.,119.0,20.03.2019
2019,Brandenburg,20.03.,85.0,20.03.2019
2019,Mecklenburg-Vorpommern,20.03.,69.0,20.03.2019
2019,Sachsen,20.03.,149.0,20.03.2019
2019,Sachsen-Anhalt,20.03.,103.0,20.03.2019
2019,Thüringen,20.03.,88.0,20.03.2019
2020,Schleswig-Holstein,21.03.,103.0,21.03.2020
2020,Hamburg,21.03.,48.0,21.03.2020
2020,Niedersachsen,21.03.,280.0,21.03.2020
2020,Bremen,21.03.,16.0,21.03.2020
2020,Nordrhein-Westfalen,21.03.,632.0,21.03.2020
2020,Hessen,21.03.,175.0,21.03.2020
2020,Rheinland-Pfalz,21.03.,122.0,21.03.2020
2020,Baden-Württemberg,21.03.,319.0,21.03.2020
2020,Bayern,21.03.,421.0,21.03.2020
2020,Saarland,21.03.,42.0,21.03.2020
2020,Berlin,21.03.,96.0,21.03.2020
2020,Brandenburg,21.03.,103.0,21.03.2020
2020,Mecklenburg-Vorpommern,21.03.,55.0,21.03.2020
2020,Sachsen,21.03.,164.0,21.03.2020
2020,Sachsen-Anhalt,21.03.,104.0,21.03.2020
2020,Thüringen,21.03.,76.0,21.03.2020
2019,Schleswig-Holstein,21.03.,95.0,21.03.2019
2019,Hamburg,21.03.,40.0,21.03.2019
2019,Niedersachsen,21.03.,284.0,21.03.2019
2019,Bremen,21.03.,23.0,21.03.2019
2019,Nordrhein-Westfalen,21.03.,636.0,21.03.2019
2019,Hessen,21.03.,192.0,21.03.2019
2019,Rheinland-Pfalz,21.03.,154.0,21.03.2019
2019,Baden-Württemberg,21.03.,308.0,21.03.2019
2019,Bayern,21.03.,393.0,21.03.2019
2019,Saarland,21.03.,40.0,21.03.2019
2019,Berlin,21.03.,96.0,21.03.2019
2019,Brandenburg,21.03.,102.0,21.03.2019
2019,Mecklenburg-Vorpommern,21.03.,63.0,21.03.2019
2019,Sachsen,21.03.,157.0,21.03.2019
2019,Sachsen-Anhalt,21.03.,96.0,21.03.2019
2019,Thüringen,21.03.,89.0,21.03.2019
2020,Schleswig-Holstein,22.03.,105.0,22.03.2020
2020,Hamburg,22.03.,38.0,22.03.2020
2020,Niedersachsen,22.03.,259.0,22.03.2020
2020,Bremen,22.03.,30.0,22.03.2020
2020,Nordrhein-Westfalen,22.03.,584.0,22.03.2020
2020,Hessen,22.03.,180.0,22.03.2020
2020,Rheinland-Pfalz,22.03.,126.0,22.03.2020
2020,Baden-Württemberg,22.03.,306.0,22.03.2020
2020,Bayern,22.03.,349.0,22.03.2020
2020,Saarland,22.03.,43.0,22.03.2020
2020,Berlin,22.03.,88.0,22.03.2020
2020,Brandenburg,22.03.,92.0,22.03.2020
2020,Mecklenburg-Vorpommern,22.03.,62.0,22.03.2020
2020,Sachsen,22.03.,152.0,22.03.2020
2020,Sachsen-Anhalt,22.03.,84.0,22.03.2020
2020,Thüringen,22.03.,79.0,22.03.2020
2019,Schleswig-Holstein,22.03.,112.0,22.03.2019
2019,Hamburg,22.03.,42.0,22.03.2019
2019,Niedersachsen,22.03.,284.0,22.03.2019
2019,Bremen,22.03.,19.0,22.03.2019
2019,Nordrhein-Westfalen,22.03.,643.0,22.03.2019
2019,Hessen,22.03.,187.0,22.03.2019
2019,Rheinland-Pfalz,22.03.,124.0,22.03.2019
2019,Baden-Württemberg,22.03.,341.0,22.03.2019
2019,Bayern,22.03.,422.0,22.03.2019
2019,Saarland,22.03.,39.0,22.03.2019
2019,Berlin,22.03.,105.0,22.03.2019
2019,Brandenburg,22.03.,101.0,22.03.2019
2019,Mecklenburg-Vorpommern,22.03.,65.0,22.03.2019
2019,Sachsen,22.03.,152.0,22.03.2019
2019,Sachsen-Anhalt,22.03.,85.0,22.03.2019
2019,Thüringen,22.03.,85.0,22.03.2019
2020,Schleswig-Holstein,23.03.,93.0,23.03.2020
2020,Hamburg,23.03.,51.0,23.03.2020
2020,Niedersachsen,23.03.,275.0,23.03.2020
2020,Bremen,23.03.,25.0,23.03.2020
2020,Nordrhein-Westfalen,23.03.,622.0,23.03.2020
2020,Hessen,23.03.,184.0,23.03.2020
2020,Rheinland-Pfalz,23.03.,114.0,23.03.2020
2020,Baden-Württemberg,23.03.,313.0,23.03.2020
2020,Bayern,23.03.,398.0,23.03.2020
2020,Saarland,23.03.,37.0,23.03.2020
2020,Berlin,23.03.,87.0,23.03.2020
2020,Brandenburg,23.03.,105.0,23.03.2020
2020,Mecklenburg-Vorpommern,23.03.,68.0,23.03.2020
2020,Sachsen,23.03.,137.0,23.03.2020
2020,Sachsen-Anhalt,23.03.,89.0,23.03.2020
2020,Thüringen,23.03.,80.0,23.03.2020
2019,Schleswig-Holstein,23.03.,94.0,23.03.2019
2019,Hamburg,23.03.,52.0,23.03.2019
2019,Niedersachsen,23.03.,258.0,23.03.2019
2019,Bremen,23.03.,18.0,23.03.2019
2019,Nordrhein-Westfalen,23.03.,619.0,23.03.2019
2019,Hessen,23.03.,197.0,23.03.2019
2019,Rheinland-Pfalz,23.03.,144.0,23.03.2019
2019,Baden-Württemberg,23.03.,323.0,23.03.2019
2019,Bayern,23.03.,407.0,23.03.2019
2019,Saarland,23.03.,40.0,23.03.2019
2019,Berlin,23.03.,93.0,23.03.2019
2019,Brandenburg,23.03.,81.0,23.03.2019
2019,Mecklenburg-Vorpommern,23.03.,63.0,23.03.2019
2019,Sachsen,23.03.,159.0,23.03.2019
2019,Sachsen-Anhalt,23.03.,86.0,23.03.2019
2019,Thüringen,23.03.,96.0,23.03.2019
2020,Schleswig-Holstein,24.03.,109.0,24.03.2020
2020,Hamburg,24.03.,55.0,24.03.2020
2020,Niedersachsen,24.03.,278.0,24.03.2020
2020,Bremen,24.03.,21.0,24.03.2020
2020,Nordrhein-Westfalen,24.03.,618.0,24.03.2020
2020,Hessen,24.03.,196.0,24.03.2020
2020,Rheinland-Pfalz,24.03.,133.0,24.03.2020
2020,Baden-Württemberg,24.03.,339.0,24.03.2020
2020,Bayern,24.03.,381.0,24.03.2020
2020,Saarland,24.03.,45.0,24.03.2020
2020,Berlin,24.03.,99.0,24.03.2020
2020,Brandenburg,24.03.,85.0,24.03.2020
2020,Mecklenburg-Vorpommern,24.03.,60.0,24.03.2020
2020,Sachsen,24.03.,155.0,24.03.2020
2020,Sachsen-Anhalt,24.03.,80.0,24.03.2020
2020,Thüringen,24.03.,77.0,24.03.2020
2019,Schleswig-Holstein,24.03.,91.0,24.03.2019
2019,Hamburg,24.03.,50.0,24.03.2019
2019,Niedersachsen,24.03.,250.0,24.03.2019
2019,Bremen,24.03.,15.0,24.03.2019
2019,Nordrhein-Westfalen,24.03.,606.0,24.03.2019
2019,Hessen,24.03.,172.0,24.03.2019
2019,Rheinland-Pfalz,24.03.,129.0,24.03.2019
2019,Baden-Württemberg,24.03.,347.0,24.03.2019
2019,Bayern,24.03.,381.0,24.03.2019
2019,Saarland,24.03.,34.0,24.03.2019
2019,Berlin,24.03.,86.0,24.03.2019
2019,Brandenburg,24.03.,91.0,24.03.2019
2019,Mecklenburg-Vorpommern,24.03.,59.0,24.03.2019
2019,Sachsen,24.03.,130.0,24.03.2019
2019,Sachsen-Anhalt,24.03.,97.0,24.03.2019
2019,Thüringen,24.03.,73.0,24.03.2019
2020,Schleswig-Holstein,25.03.,121.0,25.03.2020
2020,Hamburg,25.03.,60.0,25.03.2020
2020,Niedersachsen,25.03.,293.0,25.03.2020
2020,Bremen,25.03.,27.0,25.03.2020
2020,Nordrhein-Westfalen,25.03.,661.0,25.03.2020
2020,Hessen,25.03.,206.0,25.03.2020
2020,Rheinland-Pfalz,25.03.,136.0,25.03.2020
2020,Baden-Württemberg,25.03.,364.0,25.03.2020
2020,Bayern,25.03.,399.0,25.03.2020
2020,Saarland,25.03.,42.0,25.03.2020
2020,Berlin,25.03.,130.0,25.03.2020
2020,Brandenburg,25.03.,105.0,25.03.2020
2020,Mecklenburg-Vorpommern,25.03.,59.0,25.03.2020
2020,Sachsen,25.03.,154.0,25.03.2020
2020,Sachsen-Anhalt,25.03.,91.0,25.03.2020
2020,Thüringen,25.03.,73.0,25.03.2020
2019,Schleswig-Holstein,25.03.,97.0,25.03.2019
2019,Hamburg,25.03.,52.0,25.03.2019
2019,Niedersachsen,25.03.,255.0,25.03.2019
2019,Bremen,25.03.,23.0,25.03.2019
2019,Nordrhein-Westfalen,25.03.,584.0,25.03.2019
2019,Hessen,25.03.,210.0,25.03.2019
2019,Rheinland-Pfalz,25.03.,115.0,25.03.2019
2019,Baden-Württemberg,25.03.,311.0,25.03.2019
2019,Bayern,25.03.,367.0,25.03.2019
2019,Saarland,25.03.,37.0,25.03.2019
2019,Berlin,25.03.,90.0,25.03.2019
2019,Brandenburg,25.03.,88.0,25.03.2019
2019,Mecklenburg-Vorpommern,25.03.,55.0,25.03.2019
2019,Sachsen,25.03.,136.0,25.03.2019
2019,Sachsen-Anhalt,25.03.,101.0,25.03.2019
2019,Thüringen,25.03.,93.0,25.03.2019
2020,Schleswig-Holstein,26.03.,99.0,26.03.2020
2020,Hamburg,26.03.,46.0,26.03.2020
2020,Niedersachsen,26.03.,305.0,26.03.2020
2020,Bremen,26.03.,22.0,26.03.2020
2020,Nordrhein-Westfalen,26.03.,603.0,26.03.2020
2020,Hessen,26.03.,180.0,26.03.2020
2020,Rheinland-Pfalz,26.03.,146.0,26.03.2020
2020,Baden-Württemberg,26.03.,368.0,26.03.2020
2020,Bayern,26.03.,428.0,26.03.2020
2020,Saarland,26.03.,44.0,26.03.2020
2020,Berlin,26.03.,93.0,26.03.2020
2020,Brandenburg,26.03.,96.0,26.03.2020
2020,Mecklenburg-Vorpommern,26.03.,70.0,26.03.2020
2020,Sachsen,26.03.,167.0,26.03.2020
2020,Sachsen-Anhalt,26.03.,94.0,26.03.2020
2020,Thüringen,26.03.,71.0,26.03.2020
2019,Schleswig-Holstein,26.03.,104.0,26.03.2019
2019,Hamburg,26.03.,43.0,26.03.2019
2019,Niedersachsen,26.03.,260.0,26.03.2019
2019,Bremen,26.03.,22.0,26.03.2019
2019,Nordrhein-Westfalen,26.03.,606.0,26.03.2019
2019,Hessen,26.03.,194.0,26.03.2019
2019,Rheinland-Pfalz,26.03.,143.0,26.03.2019
2019,Baden-Württemberg,26.03.,291.0,26.03.2019
2019,Bayern,26.03.,356.0,26.03.2019
2019,Saarland,26.03.,46.0,26.03.2019
2019,Berlin,26.03.,108.0,26.03.2019
2019,Brandenburg,26.03.,85.0,26.03.2019
2019,Mecklenburg-Vorpommern,26.03.,72.0,26.03.2019
2019,Sachsen,26.03.,158.0,26.03.2019
2019,Sachsen-Anhalt,26.03.,83.0,26.03.2019
2019,Thüringen,26.03.,83.0,26.03.2019
2020,Schleswig-Holstein,27.03.,82.0,27.03.2020
2020,Hamburg,27.03.,55.0,27.03.2020
2020,Niedersachsen,27.03.,276.0,27.03.2020
2020,Bremen,27.03.,24.0,27.03.2020
2020,Nordrhein-Westfalen,27.03.,648.0,27.03.2020
2020,Hessen,27.03.,196.0,27.03.2020
2020,Rheinland-Pfalz,27.03.,148.0,27.03.2020
2020,Baden-Württemberg,27.03.,387.0,27.03.2020
2020,Bayern,27.03.,440.0,27.03.2020
2020,Saarland,27.03.,55.0,27.03.2020
2020,Berlin,27.03.,116.0,27.03.2020
2020,Brandenburg,27.03.,96.0,27.03.2020
2020,Mecklenburg-Vorpommern,27.03.,76.0,27.03.2020
2020,Sachsen,27.03.,160.0,27.03.2020
2020,Sachsen-Anhalt,27.03.,110.0,27.03.2020
2020,Thüringen,27.03.,85.0,27.03.2020
2019,Schleswig-Holstein,27.03.,109.0,27.03.2019
2019,Hamburg,27.03.,48.0,27.03.2019
2019,Niedersachsen,27.03.,243.0,27.03.2019
2019,Bremen,27.03.,25.0,27.03.2019
2019,Nordrhein-Westfalen,27.03.,618.0,27.03.2019
2019,Hessen,27.03.,189.0,27.03.2019
2019,Rheinland-Pfalz,27.03.,117.0,27.03.2019
2019,Baden-Württemberg,27.03.,306.0,27.03.2019
2019,Bayern,27.03.,393.0,27.03.2019
2019,Saarland,27.03.,43.0,27.03.2019
2019,Berlin,27.03.,76.0,27.03.2019
2019,Brandenburg,27.03.,111.0,27.03.2019
2019,Mecklenburg-Vorpommern,27.03.,66.0,27.03.2019
2019,Sachsen,27.03.,158.0,27.03.2019
2019,Sachsen-Anhalt,27.03.,96.0,27.03.2019
2019,Thüringen,27.03.,85.0,27.03.2019
2020,Schleswig-Holstein,28.03.,110.0,28.03.2020
2020,Hamburg,28.03.,52.0,28.03.2020
2020,Niedersachsen,28.03.,314.0,28.03.2020
2020,Bremen,28.03.,22.0,28.03.2020
2020,Nordrhein-Westfalen,28.03.,651.0,28.03.2020
2020,Hessen,28.03.,189.0,28.03.2020
2020,Rheinland-Pfalz,28.03.,139.0,28.03.2020
2020,Baden-Württemberg,28.03.,362.0,28.03.2020
2020,Bayern,28.03.,433.0,28.03.2020
2020,Saarland,28.03.,46.0,28.03.2020
2020,Berlin,28.03.,117.0,28.03.2020
2020,Brandenburg,28.03.,100.0,28.03.2020
2020,Mecklenburg-Vorpommern,28.03.,64.0,28.03.2020
2020,Sachsen,28.03.,160.0,28.03.2020
2020,Sachsen-Anhalt,28.03.,93.0,28.03.2020
2020,Thüringen,28.03.,82.0,28.03.2020
2019,Schleswig-Holstein,28.03.,114.0,28.03.2019
2019,Hamburg,28.03.,48.0,28.03.2019
2019,Niedersachsen,28.03.,270.0,28.03.2019
2019,Bremen,28.03.,26.0,28.03.2019
2019,Nordrhein-Westfalen,28.03.,600.0,28.03.2019
2019,Hessen,28.03.,200.0,28.03.2019
2019,Rheinland-Pfalz,28.03.,153.0,28.03.2019
2019,Baden-Württemberg,28.03.,328.0,28.03.2019
2019,Bayern,28.03.,348.0,28.03.2019
2019,Saarland,28.03.,26.0,28.03.2019
2019,Berlin,28.03.,105.0,28.03.2019
2019,Brandenburg,28.03.,81.0,28.03.2019
2019,Mecklenburg-Vorpommern,28.03.,45.0,28.03.2019
2019,Sachsen,28.03.,152.0,28.03.2019
2019,Sachsen-Anhalt,28.03.,86.0,28.03.2019
2019,Thüringen,28.03.,88.0,28.03.2019
2020,Schleswig-Holstein,29.03.,91.0,29.03.2020
2020,Hamburg,29.03.,51.0,29.03.2020
2020,Niedersachsen,29.03.,244.0,29.03.2020
2020,Bremen,29.03.,19.0,29.03.2020
2020,Nordrhein-Westfalen,29.03.,542.0,29.03.2020
2020,Hessen,29.03.,174.0,29.03.2020
2020,Rheinland-Pfalz,29.03.,124.0,29.03.2020
2020,Baden-Württemberg,29.03.,352.0,29.03.2020
2020,Bayern,29.03.,429.0,29.03.2020
2020,Saarland,29.03.,34.0,29.03.2020
2020,Berlin,29.03.,94.0,29.03.2020
2020,Brandenburg,29.03.,89.0,29.03.2020
2020,Mecklenburg-Vorpommern,29.03.,68.0,29.03.2020
2020,Sachsen,29.03.,139.0,29.03.2020
2020,Sachsen-Anhalt,29.03.,99.0,29.03.2020
2020,Thüringen,29.03.,79.0,29.03.2020
2019,Schleswig-Holstein,29.03.,114.0,29.03.2019
2019,Hamburg,29.03.,65.0,29.03.2019
2019,Niedersachsen,29.03.,308.0,29.03.2019
2019,Bremen,29.03.,19.0,29.03.2019
2019,Nordrhein-Westfalen,29.03.,614.0,29.03.2019
2019,Hessen,29.03.,184.0,29.03.2019
2019,Rheinland-Pfalz,29.03.,137.0,29.03.2019
2019,Baden-Württemberg,29.03.,336.0,29.03.2019
2019,Bayern,29.03.,389.0,29.03.2019
2019,Saarland,29.03.,40.0,29.03.2019
2019,Berlin,29.03.,94.0,29.03.2019
2019,Brandenburg,29.03.,96.0,29.03.2019
2019,Mecklenburg-Vorpommern,29.03.,67.0,29.03.2019
2019,Sachsen,29.03.,157.0,29.03.2019
2019,Sachsen-Anhalt,29.03.,100.0,29.03.2019
2019,Thüringen,29.03.,89.0,29.03.2019
2020,Schleswig-Holstein,30.03.,93.0,30.03.2020
2020,Hamburg,30.03.,55.0,30.03.2020
2020,Niedersachsen,30.03.,289.0,30.03.2020
2020,Bremen,30.03.,21.0,30.03.2020
2020,Nordrhein-Westfalen,30.03.,588.0,30.03.2020
2020,Hessen,30.03.,189.0,30.03.2020
2020,Rheinland-Pfalz,30.03.,136.0,30.03.2020
2020,Baden-Württemberg,30.03.,379.0,30.03.2020
2020,Bayern,30.03.,484.0,30.03.2020
2020,Saarland,30.03.,45.0,30.03.2020
2020,Berlin,30.03.,92.0,30.03.2020
2020,Brandenburg,30.03.,95.0,30.03.2020
2020,Mecklenburg-Vorpommern,30.03.,71.0,30.03.2020
2020,Sachsen,30.03.,168.0,30.03.2020
2020,Sachsen-Anhalt,30.03.,83.0,30.03.2020
2020,Thüringen,30.03.,88.0,30.03.2020
2019,Schleswig-Holstein,30.03.,112.0,30.03.2019
2019,Hamburg,30.03.,54.0,30.03.2019
2019,Niedersachsen,30.03.,277.0,30.03.2019
2019,Bremen,30.03.,17.0,30.03.2019
2019,Nordrhein-Westfalen,30.03.,574.0,30.03.2019
2019,Hessen,30.03.,183.0,30.03.2019
2019,Rheinland-Pfalz,30.03.,156.0,30.03.2019
2019,Baden-Württemberg,30.03.,320.0,30.03.2019
2019,Bayern,30.03.,383.0,30.03.2019
2019,Saarland,30.03.,50.0,30.03.2019
2019,Berlin,30.03.,81.0,30.03.2019
2019,Brandenburg,30.03.,90.0,30.03.2019
2019,Mecklenburg-Vorpommern,30.03.,53.0,30.03.2019
2019,Sachsen,30.03.,154.0,30.03.2019
2019,Sachsen-Anhalt,30.03.,78.0,30.03.2019
2019,Thüringen,30.03.,88.0,30.03.2019
2020,Schleswig-Holstein,31.03.,104.0,31.03.2020
2020,Hamburg,31.03.,61.0,31.03.2020
2020,Niedersachsen,31.03.,316.0,31.03.2020
2020,Bremen,31.03.,37.0,31.03.2020
2020,Nordrhein-Westfalen,31.03.,650.0,31.03.2020
2020,Hessen,31.03.,183.0,31.03.2020
2020,Rheinland-Pfalz,31.03.,148.0,31.03.2020
2020,Baden-Württemberg,31.03.,334.0,31.03.2020
2020,Bayern,31.03.,479.0,31.03.2020
2020,Saarland,31.03.,41.0,31.03.2020
2020,Berlin,31.03.,98.0,31.03.2020
2020,Brandenburg,31.03.,94.0,31.03.2020
2020,Mecklenburg-Vorpommern,31.03.,61.0,31.03.2020
2020,Sachsen,31.03.,165.0,31.03.2020
2020,Sachsen-Anhalt,31.03.,104.0,31.03.2020
2020,Thüringen,31.03.,77.0,31.03.2020
2019,Schleswig-Holstein,31.03.,91.0,31.03.2019
2019,Hamburg,31.03.,36.0,31.03.2019
2019,Niedersachsen,31.03.,260.0,31.03.2019
2019,Bremen,31.03.,21.0,31.03.2019
2019,Nordrhein-Westfalen,31.03.,539.0,31.03.2019
2019,Hessen,31.03.,161.0,31.03.2019
2019,Rheinland-Pfalz,31.03.,129.0,31.03.2019
2019,Baden-Württemberg,31.03.,316.0,31.03.2019
2019,Bayern,31.03.,357.0,31.03.2019
2019,Saarland,31.03.,43.0,31.03.2019
2019,Berlin,31.03.,96.0,31.03.2019
2019,Brandenburg,31.03.,65.0,31.03.2019
2019,Mecklenburg-Vorpommern,31.03.,54.0,31.03.2019
2019,Sachsen,31.03.,133.0,31.03.2019
2019,Sachsen-Anhalt,31.03.,73.0,31.03.2019
2019,Thüringen,31.03.,88.0,31.03.2019
2020,Schleswig-Holstein,01.04.,101.0,01.04.2020
2020,Hamburg,01.04.,55.0,01.04.2020
2020,Niedersachsen,01.04.,301.0,01.04.2020
2020,Bremen,01.04.,28.0,01.04.2020
2020,Nordrhein-Westfalen,01.04.,613.0,01.04.2020
2020,Hessen,01.04.,187.0,01.04.2020
2020,Rheinland-Pfalz,01.04.,134.0,01.04.2020
2020,Baden-Württemberg,01.04.,409.0,01.04.2020
2020,Bayern,01.04.,481.0,01.04.2020
2020,Saarland,01.04.,50.0,01.04.2020
2020,Berlin,01.04.,111.0,01.04.2020
2020,Brandenburg,01.04.,98.0,01.04.2020
2020,Mecklenburg-Vorpommern,01.04.,58.0,01.04.2020
2020,Sachsen,01.04.,173.0,01.04.2020
2020,Sachsen-Anhalt,01.04.,85.0,01.04.2020
2020,Thüringen,01.04.,91.0,01.04.2020
2019,Schleswig-Holstein,01.04.,91.0,01.04.2019
2019,Hamburg,01.04.,52.0,01.04.2019
2019,Niedersachsen,01.04.,257.0,01.04.2019
2019,Bremen,01.04.,17.0,01.04.2019
2019,Nordrhein-Westfalen,01.04.,623.0,01.04.2019
2019,Hessen,01.04.,188.0,01.04.2019
2019,Rheinland-Pfalz,01.04.,137.0,01.04.2019
2019,Baden-Württemberg,01.04.,351.0,01.04.2019
2019,Bayern,01.04.,383.0,01.04.2019
2019,Saarland,01.04.,43.0,01.04.2019
2019,Berlin,01.04.,92.0,01.04.2019
2019,Brandenburg,01.04.,72.0,01.04.2019
2019,Mecklenburg-Vorpommern,01.04.,51.0,01.04.2019
2019,Sachsen,01.04.,151.0,01.04.2019
2019,Sachsen-Anhalt,01.04.,67.0,01.04.2019
2019,Thüringen,01.04.,78.0,01.04.2019
2020,Schleswig-Holstein,02.04.,94.0,02.04.2020
2020,Hamburg,02.04.,69.0,02.04.2020
2020,Niedersachsen,02.04.,312.0,02.04.2020
2020,Bremen,02.04.,18.0,02.04.2020
2020,Nordrhein-Westfalen,02.04.,691.0,02.04.2020
2020,Hessen,02.04.,202.0,02.04.2020
2020,Rheinland-Pfalz,02.04.,146.0,02.04.2020
2020,Baden-Württemberg,02.04.,402.0,02.04.2020
2020,Bayern,02.04.,466.0,02.04.2020
2020,Saarland,02.04.,47.0,02.04.2020
2020,Berlin,02.04.,110.0,02.04.2020
2020,Brandenburg,02.04.,107.0,02.04.2020
2020,Mecklenburg-Vorpommern,02.04.,66.0,02.04.2020
2020,Sachsen,02.04.,168.0,02.04.2020
2020,Sachsen-Anhalt,02.04.,93.0,02.04.2020
2020,Thüringen,02.04.,79.0,02.04.2020
2019,Schleswig-Holstein,02.04.,105.0,02.04.2019
2019,Hamburg,02.04.,44.0,02.04.2019
2019,Niedersachsen,02.04.,259.0,02.04.2019
2019,Bremen,02.04.,26.0,02.04.2019
2019,Nordrhein-Westfalen,02.04.,612.0,02.04.2019
2019,Hessen,02.04.,164.0,02.04.2019
2019,Rheinland-Pfalz,02.04.,151.0,02.04.2019
2019,Baden-Württemberg,02.04.,326.0,02.04.2019
2019,Bayern,02.04.,381.0,02.04.2019
2019,Saarland,02.04.,37.0,02.04.2019
2019,Berlin,02.04.,97.0,02.04.2019
2019,Brandenburg,02.04.,84.0,02.04.2019
2019,Mecklenburg-Vorpommern,02.04.,71.0,02.04.2019
2019,Sachsen,02.04.,152.0,02.04.2019
2019,Sachsen-Anhalt,02.04.,99.0,02.04.2019
2019,Thüringen,02.04.,87.0,02.04.2019
2020,Schleswig-Holstein,03.04.,115.0,03.04.2020
2020,Hamburg,03.04.,62.0,03.04.2020
2020,Niedersachsen,03.04.,265.0,03.04.2020
2020,Bremen,03.04.,27.0,03.04.2020
2020,Nordrhein-Westfalen,03.04.,594.0,03.04.2020
2020,Hessen,03.04.,229.0,03.04.2020
