,,,,,silhouette,silhouette,ics_score,ics_score,n_clusters,n_clusters,stability,hierarchical_score,hierarchical_score,external_ARI_broad,external_ARI_broad,external_NMI_broad,external_NMI_broad,external_ARI_fine,external_ARI_fine,external_NMI_fine,external_NMI_fine,external_ARI_who,external_ARI_who,external_NMI_who,external_NMI_who
,,,,,mean,std,mean,std,mean,std,mean,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
genus,material,metric,tau,gamma,,,,,,,,,,,,,,,,,,,,,
Escherichia,Urine,dice,0.2,0.75,0.21869820208772342,0.09923604129281283,3.3886706845174785,0.4929525270240327,12.7,4.191260749066641,0.7347399032740635,0.3951951241623911,0.06340552347432837,0.20221985926532757,0.04358076649679924,0.4472154817365855,0.07401143360387705,0.061698402383410525,0.009738543307809785,0.5321718229935831,0.07270956464098438,0.022887402903423816,0.013718917206725918,0.1605391681466074,0.0435911238591399
Escherichia,Urine,dice,0.2,1.0,0.2611122277820981,0.0,2.7261809553549092,0.0,8.0,0.0,1.0,0.3307323932422026,1.850371707708594e-17,0.11845809157235594,0.0,0.36792188454560454,1.850371707708594e-17,0.05710309447142935,0.0,0.4572855087709697,0.0,0.005253554169757976,0.0,0.12480541456711122,6.542051911182396e-18
Escherichia,Urine,dice,0.30000000000000004,0.5,0.270819131170897,0.05938360840529795,3.7654279196628635,0.2677959818241768,18.8,2.5298221281347035,0.8402897522626704,0.45659991427940055,0.034157737571779936,0.2579690568933237,0.04009517944790704,0.5332873028108528,0.03537957901077959,0.05488075848877029,0.014577294078821572,0.5920872594046165,0.03550450179524232,0.025519544712873498,0.0172460397197819,0.1992627322476606,0.035578934691764895
Escherichia,Urine,dice,0.30000000000000004,0.75,0.23827915220492774,0.09422401874315037,3.7764093566887205,0.29295109996774715,18.4,2.547329756605707,0.7679139693810461,0.449082294307945,0.030822026959477496,0.2335699056640545,0.046658120430495345,0.5207816144832653,0.02946165928954566,0.05165444682605532,0.015107895077923254,0.5854006221004118,0.03444938147871196,0.022052812372573654,0.014461973793083446,0.19562520374266879,0.032208239324640814
Escherichia,Urine,dice,0.30000000000000004,1.0,0.28637546569096684,0.011134676394662028,3.7377356174458156,0.21568781673973356,16.4,0.5163977794943226,0.8742633893893437,0.4306055138994112,0.0036770117158723644,0.19305740906175634,0.028939696343077186,0.49774412840187054,0.0036290139007161414,0.05682921351403756,0.015185485256917368,0.5713077068925783,0.00034397377684032907,0.01660679872310717,0.004452437754817485,0.1758639754060623,0.00908632352131221
Escherichia,Urine,dice,0.4,0.5,0.28890511222056225,0.024778168691943,4.172226234671247,0.21710559588621844,24.7,1.7669811040931425,0.8916178596325526,0.5159651733599582,0.02257307041941069,0.24026152272801,0.02648671012832281,0.5831469430449541,0.026837493286182238,0.056848144482611475,0.008656470460114453,0.6566169623092402,0.02135282165627042,0.03416779608964363,0.01403353340215991,0.2612476850759194,0.022747432436286276
Escherichia,Urine,dice,0.4,0.75,0.2510351973966462,0.061027608811487624,4.304258117244652,0.29728928050646863,24.9,2.766867462592951,0.7994797233819337,0.5066387950247099,0.03042546135036838,0.20422046238942268,0.03396651783861479,0.5657299610109857,0.035884469721024284,0.05266991477464493,0.012765702575884302,0.651476504000595,0.03754169427065077,0.028485874869136323,0.009574837425425328,0.25443068373725375,0.017571627759100376
Escherichia,Urine,dice,0.4,1.0,0.2748651764594392,0.007974512397054677,4.130159978715288,0.20303347600846006,21.8,0.42163702135578374,0.9577025175039257,0.4785057472175939,0.009381697658874944,0.18637210638813548,0.014149183078496176,0.5377437918201542,0.010775492833364972,0.05589897282810643,0.005286784138793135,0.6220607019058864,0.013237953967597497,0.02822348693221034,0.006456561543228706,0.2278610963639771,0.005522245622228416
Escherichia,Urine,jaccard,0.1,0.5,0.1831725879756751,0.05566610395503945,3.683615856534481,0.5655866280888465,14.0,3.7712361663282534,0.7487114898598013,0.43028345424084363,0.0612181338486427,0.25971284400074446,0.04418452999468755,0.5026700022612647,0.07254610737942103,0.0685231779474893,0.011569680885261953,0.5619361416741574,0.06594639951113918,0.043774273167989694,0.012529670055653466,0.18235998964267092,0.04731529683637551
Escherichia,Urine,jaccard,0.1,0.75,0.15951836902008523,0.07396219284968367,4.1274439625362165,0.46180443449104086,15.5,3.064129385141706,0.721284128204048,0.4387278612574324,0.04426708503923919,0.21849587482423455,0.042013287566378406,0.5017768676215701,0.0498622051015074,0.06249006577889156,0.012014310251784772,0.5809984077368507,0.05130509289110645,0.026907604931130306,0.013353205880130111,0.18598479292073677,0.034457100072480686
Escherichia,Urine,jaccard,0.1,1.0,0.18504589310407732,0.016123935034712496,2.960288577246613,0.19758254403452502,7.9,0.31622776601683794,0.8643915163634321,0.3219409171992166,0.009377881632313604,0.09504574697897601,0.018612985353873627,0.3667233275352106,0.008010354546639457,0.045224179429045316,0.0067809410948620865,0.4497755454908455,0.01474680059991735,0.010908582221531472,0.006939807249998685,0.10671233580771733,0.009539195654241071
Escherichia,Urine,jaccard,0.2,0.5,0.2090338242205377,0.041195259834709105,4.197249186888288,0.41663691147072307,20.3,2.540778533354601,0.8273065724825879,0.47884372090472366,0.029689801355566207,0.27057974768988,0.04456119294769044,0.5617251252663563,0.034843783683098914,0.05700501040010385,0.011388758395451165,0.6134760760351291,0.0343549780003123,0.03328178829177864,0.011911960794203612,0.21645250970255042,0.023833528569785347
Escherichia,Urine,jaccard,0.2,0.75,0.1761449637922034,0.07095815857911018,4.722273467281509,0.30513756230374917,22.5,1.2692955176439837,0.7738241969504115,0.493254082321962,0.011681324182649106,0.21680621259211783,0.04469771495389564,0.5648440187626543,0.017462566470628486,0.05370642304711708,0.013637652873309388,0.6390258273089187,0.014825250030870521,0.02771806045141325,0.01041014687648115,0.22730181923199413,0.009291205434897977
Escherichia,Urine,jaccard,0.2,1.0,0.20415592577340327,0.007479879213617301,4.320063370129843,0.1596489162544885,17.9,0.316227766016838,0.9366270083887255,0.44211277802539317,0.0029549356179476003,0.1952712377113583,0.027586145201912424,0.5181107487252656,0.0034294409987973497,0.03663882445888594,0.011366661505941579,0.578947563369333,0.004565700274648009,0.017039736835280473,0.0015028796129879483,0.18366842686693446,0.003201340165100328
Escherichia,Urine,jaccard,0.30000000000000004,0.5,0.20521396387105315,0.0365060072357015,4.807694165105994,0.3177713764720084,27.3,1.4944341180973264,0.8498427209589965,0.5283046358405281,0.015302471032891772,0.2147698377393114,0.03816903575922239,0.5926939089526604,0.018796262402923116,0.05198122132642895,0.011176830468090523,0.6726703842202204,0.017163834080831362,0.03014695128964543,0.0106476391447677,0.27142769822213936,0.013109706000245257
Escherichia,Urine,jaccard,0.30000000000000004,0.75,0.18597025610554999,0.03994213359550553,5.082034293492349,0.26808433015419225,28.1,1.1972189997378644,0.7979907976946453,0.5311610805699073,0.013054932459858398,0.18873339876768366,0.0440048241393805,0.5915294229229763,0.018869601804706176,0.053037975922918,0.01390162979784132,0.6822612849887548,0.013921915253551157,0.02749091766437541,0.013307281986827088,0.2693257989917083,0.01305215620162891
Escherichia,Urine,jaccard,0.30000000000000004,1.0,0.21830981000178018,0.0,5.166827819468261,0.0,26.0,0.0,1.0,0.5084758556203186,9.791246743253677e-17,0.16576203477043155,0.0,0.573099224239216,0.0,0.03445758124155771,0.0,0.6521407929694395,9.791246743253677e-17,0.0193074018679859,0.0,0.2522992372025932,0.0
Escherichia,Urine,jaccard,0.4,0.5,0.18485451925260757,0.04504135609063442,5.171107816839028,0.22335169235869887,30.6,0.9660917830792962,0.894348628930462,0.5510220545161886,0.007602090523765864,0.19401503054483502,0.03454735027793776,0.611902070408655,0.011625784996628818,0.054837678070399964,0.007586709888252005,0.7004315813834441,0.01095227858051698,0.03388532666633196,0.008938274919499598,0.2909293361340481,0.009616280273590308
Escherichia,Urine,jaccard,0.4,0.75,0.16641478074981977,0.03653535071971784,5.4427988963664555,0.2319040121119692,31.2,1.1352924243950935,0.8263642505277513,0.5495941172092991,0.003460931825740593,0.16241392575820326,0.03381739616383125,0.6065238882277441,0.008022730892043854,0.049726890180763414,0.012916002021740973,0.7041979723458013,0.007872999725543292,0.03127066399961377,0.010667814105682828,0.28652587267551777,0.007433484314041412
Escherichia,Urine,jaccard,0.4,1.0,0.17047621327986628,0.044418138928099024,5.383914786251186,0.18366247887927017,30.1,0.31622776601683766,0.7868843931313461,0.5344334172543173,0.00789923262394104,0.14724148798648098,0.027254853266470758,0.6000249000872406,0.0066369922239999015,0.03070120798348245,0.012737643134992652,0.6834557281213486,0.009116573557856599,0.019820692780689025,0.013115581490304127,0.2701455199320187,0.007876937780641236
Escherichia,Urine,phi,0.1,0.5,0.13987630629818007,0.029724797721380203,5.362423621230023,0.576845177374868,9.9,0.9944289260117533,0.6970943647576212,0.3691019522454244,0.016001949888265463,0.06234637457176777,0.04981780615272485,0.4365907216873076,0.03228742577243877,0.021122004668264784,0.01380982921819593,0.4948510327786019,0.0182562153295764,0.0030471036255003544,0.023656806609287442,0.13394774209263804,0.007262061455757624
Escherichia,Urine,phi,0.1,0.75,0.16487444944413138,0.014715604715298541,5.993820200554862,0.382294261546425,9.7,0.674948557710553,0.8262754397891843,0.37901265765365744,0.010771619659748351,0.08915929234107187,0.018693034528923638,0.45190352578326143,0.014743697760373528,0.0250154551248834,0.006158563597194174,0.5066521275015752,0.011995723833822566,0.01415707530777743,0.012742413300118488,0.13593582972682952,0.00964440297692702
Escherichia,Urine,phi,0.1,1.0,0.07505659589705717,0.0001327152370211404,3.8124340273724813,0.024597380178930546,5.0,0.0,0.9800922803068357,0.2878654646477656,0.001159968392701079,0.03277976897483586,0.006038794705204504,0.3671006713198356,0.003427170158437251,0.025568439558566348,0.004576556428400878,0.38053708655672197,0.0038817119295053958,-0.011640823906483796,0.002950137963324355,0.08506809543042052,0.0021181155614336342
Escherichia,Urine,phi,0.2,0.5,0.17556342588027363,0.011731804224730925,6.5703582378864,0.62144997577357,12.8,0.421637021355784,0.894113162994082,0.39881660457226464,0.008539982995706689,0.08301296228210013,0.02444060363190333,0.4679610783740539,0.010688077556782048,0.018962801123558408,0.0018972745486942675,0.5447638507613661,0.01368837744345701,0.0003378612818614992,0.009487150346377518,0.13507580251834012,0.0022457439931373893
Escherichia,Urine,phi,0.2,0.75,0.17751357236362036,0.01686757613586022,6.771837598314017,0.57257143106367,12.7,0.9486832980505138,0.9431190100860736,0.3988367961255387,0.015699574082949586,0.09207222694688069,0.01935000430458744,0.4678374567643758,0.02134859532163979,0.01870305744580562,0.00018961157744801314,0.5452713391459831,0.023215900695952703,0.0046988890055949285,0.0047872314798410335,0.13459007812610885,2.8784026921795482e-05
Escherichia,Urine,phi,0.2,1.0,0.1316321131981751,0.006718271887926779,5.247714747287129,0.3334432364185654,10.1,0.3162277660168377,0.9653948814570577,0.3572720470647255,0.00985688934103189,0.04072634535848955,0.011780104452666739,0.40992947996446444,0.009016256514849351,0.020681736959139014,0.00455062982461491,0.4836946019455094,0.014220365828457104,-0.007055127387015994,0.005915619862962863,0.1360512076572747,0.0048795535173141525
Escherichia,Urine,phi,0.30000000000000004,0.5,0.15480049402328952,0.006108887848568081,8.335940312681679,0.41340083698753394,21.1,0.5676462121975466,0.8563199019732151,0.4781795950571778,0.007906106477442967,0.04742627616187956,0.015948142551794726,0.5228209823535699,0.007415181779213024,0.05201476243550538,0.00963564094493337,0.6532615826057527,0.009706736968515855,0.008963853620561327,0.0087736849593861,0.20009555769601892,0.009364293843327829
Escherichia,Urine,phi,0.30000000000000004,0.75,0.15099114200487979,0.015591546748915528,8.04977504552313,0.8833182765157699,20.4,1.7763883459298968,0.806003014337706,0.47334723012805985,0.013126999112279492,0.06388013123548028,0.029176540855356148,0.5219026210010101,0.007106337343484602,0.05244996909995177,0.006380762759371169,0.6458621266105591,0.019075572464503344,0.008278999743821309,0.005621436599448748,0.1947719772784439,0.014631928215998345
Escherichia,Urine,phi,0.30000000000000004,1.0,0.1315064852394639,0.0,7.056831374111111,0.0,18.0,0.0,1.0,0.4558985249473865,6.671610070811202e-17,0.0985340207714726,0.0,0.5169630583992741,5.233641528945917e-17,0.06140720455024227,0.0,0.6218047813504511,8.275113844157577e-17,0.012826173805168317,0.0,0.17362564962474597,3.06849433857929e-17
Escherichia,Urine,phi,0.4,0.5,0.16150821195307113,0.012616977092480679,13.123192198580304,0.6671823280558126,38.7,0.48304589153964755,0.8612807223499328,0.5715766195764691,0.0018666665402848925,0.0036636749259880514,0.0011824882632637352,0.5757538459420324,0.00250310355798378,0.07054528164618647,0.011410985269289386,0.7789642786140017,0.0017935248612842294,-0.0005743239743352214,0.001798958269084913,0.2908825144941956,0.0032047417450677255
Escherichia,Urine,phi,0.4,0.75,0.13623945557575534,0.0,11.473476751451663,0.0,37.0,0.0,1.0,0.5538936800107607,8.275113844157577e-17,0.00853215120283182,0.0,0.5608358902409861,0.0,0.04181209487855261,0.0,0.7529614023548744,1.1702778228589004e-16,0.004646631192385521,0.0,0.28152783998838327,3.204937810639273e-17
Escherichia,Urine,phi,0.4,1.0,0.13623945557575534,0.0,11.473476751451663,0.0,37.0,0.0,1.0,0.5538936800107606,3.700743415417188e-17,0.00853215120283182,0.0,0.5608358902409861,0.0,0.04181209487855261,0.0,0.7529614023548743,7.401486830834377e-17,0.004646631192385521,0.0,0.28152783998838327,4.8956233716268386e-17
Klebsiella,Blood Culture,cosine,0.1,0.5,0.12978869552111544,0.052598675831628056,2.2861183630975157,0.14260980143540242,11.0,2.0,0.6467653601135641,0.3935776010662162,0.028214951553259975,0.24411540848563212,0.035083179655378584,0.4784610352060632,0.04034657598170861,0.04964225515184865,0.01033977024552553,0.49863693746025,0.0377536305147921,0.06932601521671702,0.03637943639259829,0.168615051734324,0.02816351179758803
Klebsiella,Blood Culture,cosine,0.1,0.75,0.20522837987390563,0.028477207581176035,2.2551747423983177,0.2853908006396747,7.9,3.6040101122068022,0.8284229683351821,0.35515168297380606,0.04963405452007679,0.25646379790764356,0.032939901648198044,0.4288551721296973,0.05699876459644343,0.05418605817193589,0.007441243574209504,0.45450039709364914,0.05885334855166578,0.09288771921490975,0.019898537194896405,0.14898324165812393,0.0396717337401729
Klebsiella,Blood Culture,cosine,0.1,1.0,0.24593524322686627,0.010852082479038372,2.3114347702959734,0.15521076248419952,5.7,0.4830458915396479,0.8786645927431165,0.31747059951840395,0.01664222160483891,0.11696370636815652,0.03125919339995104,0.34791939228315905,0.020036184251240194,0.07786146839083939,0.008159721773838172,0.44246327724256407,0.02529963084326467,0.08249137765402001,0.016821980705604624,0.1203649031214354,0.015398497918145786
Klebsiella,Blood Culture,cosine,0.2,0.5,0.21574226150542702,0.06589693110932772,2.6708759977058434,0.21172635221388864,13.1,1.728840330651992,0.7393498982370453,0.4313792488142997,0.025672069019206756,0.2461918782362175,0.032407125644065275,0.5101475192422807,0.033129364811853114,0.04859067210885972,0.010267821738560398,0.5443497476759827,0.03314041114509968,0.06598899780752779,0.024077258703750166,0.20198364657074128,0.016046216688021434
Klebsiella,Blood Culture,cosine,0.2,0.75,0.2528249383737712,0.011254754257284366,2.360591130935436,0.18246846357987037,7.4,1.6465452046971292,0.9062625294460366,0.34002463590143134,0.037567182683628915,0.22788071918516675,0.02277736371433067,0.41215562800793937,0.04202821936560948,0.03705452273944655,0.002952934643418547,0.43556399180185623,0.03976687410899916,0.06930374338581838,0.00839754352347002,0.14050783592769017,0.031620067265093886
Klebsiella,Blood Culture,cosine,0.2,1.0,0.28537573539663913,0.004712571864246745,2.659082517360223,0.07011534838014176,7.2,0.42163702135578407,0.9498929335008816,0.3217675314011088,0.011372688646479638,0.09206712473364637,0.0014587074890428113,0.35516091268233907,0.008670039411536325,0.04540387765687894,0.004821890248009739,0.4492280281684854,0.018431125904432438,0.06764755415131929,0.0013925509582358132,0.1184268210967097,0.007535193033582317
Klebsiella,Blood Culture,cosine,0.30000000000000004,0.5,0.26835509142995,0.029052107528938095,2.979511485435469,0.2880085166730853,15.1,2.8067379246694513,0.8217644495561924,0.4564949745978309,0.029763017507517312,0.2151849956748247,0.020725383447162602,0.5152586363956437,0.03189639265880732,0.0680316581571538,0.0060121040002238,0.5804075847395824,0.04047214037975126,0.09088504141359624,0.010204540812253107,0.23251449927768256,0.015859360577478603
Klebsiella,Blood Culture,cosine,0.30000000000000004,0.75,0.2903099549218188,0.009351683026400477,2.7849959428044233,0.07142176926854484,12.7,0.48304589153964805,0.9795227903071513,0.43297580580754697,0.006079999111762489,0.20672171069726303,0.0048555847490643934,0.48051173324255,0.0036049606373864855,0.0727705792944894,0.0021266084450423366,0.554604011710262,0.011773302534336606,0.09483799622289353,0.0005018634330008703,0.22326893716892388,0.0009639663560395518
Klebsiella,Blood Culture,cosine,0.30000000000000004,1.0,0.2483406420922611,0.005430828477746365,2.607644567605045,0.008210346912663789,12.0,0.0,0.934756170263503,0.41382193147980056,0.004488720893123567,0.12551095959074404,0.003185998633504649,0.45065090563483456,0.007232623114110543,0.06754551974227153,0.0022230226257966335,0.5264503308567408,0.0051618486052879,0.10685238641351502,0.002501331344639671,0.22682175815551325,0.0008473150559174857
Klebsiella,Blood Culture,cosine,0.4,0.5,0.3071049956090997,0.04340294778128015,3.3802938259098916,0.24796123805302192,18.8,1.9888578520235065,0.8629172581416562,0.49738572641747886,0.01584781640083919,0.20764478695443675,0.027704868787090536,0.5503627643726376,0.023354297863824463,0.06652284132406078,0.005361467506281969,0.6261971290308952,0.02318314152082656,0.0940242699155904,0.014412239279964881,0.27266015164443147,0.005623233802911967
Klebsiella,Blood Culture,cosine,0.4,0.75,0.2989101974586258,0.015221815790797143,3.1540545408343093,0.1264102493082957,16.5,1.080123449734644,0.9559613138326668,0.4804411302406774,0.011156160617837042,0.21290630584560838,0.01217501985956086,0.526881252748203,0.015652759297798347,0.07231560214830149,0.007529290817602246,0.6028111950976369,0.01793097940262307,0.10403971218781694,0.010364954167221564,0.27084092125720594,0.004818177118785419
Klebsiella,Blood Culture,cosine,0.4,1.0,0.3068267641880578,0.0,3.3285765323597163,0.0,17.0,0.0,1.0,0.4857685466760113,0.0,0.21422434102940766,0.0,0.5276217206538402,0.0,0.0891570167624909,0.0,0.6257283150513416,0.0,0.08468351695830632,0.0,0.2573023481977421,0.0
Klebsiella,Blood Culture,dice,0.1,0.5,0.23300313546934145,0.074952969489908,3.428339660553589,0.23540808377150418,13.0,1.7638342073763937,0.7929100706609842,0.42268033834703067,0.02390807048923785,0.20537455249660613,0.03425468335536464,0.4970848132595516,0.025105605004656743,0.054493630814159325,0.00867533533280235,0.5495328750280839,0.030242078302960496,0.06157063571459202,0.017018013532331167,0.17913914785977197,0.031140635382207835
